Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
CH6358,Won,2025-03-23,2025-02-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CH7042,Won,2025-01-17,2024-12-23,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CH8450,Won,2025-03-10,2025-02-18,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CH8450,Won,2026-03-10,2026-02-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
CH8668,Won,2026-02-06,2026-01-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2026.0,1
CH8803,Won,2025-01-10,2024-12-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CH9046,Won,2025-02-13,2025-01-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,14.0,2025.0,1
CH9074,Won,2025-09-25,2025-08-26,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CH9670,Won,2024-06-28,2024-06-04,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
CH9670,Won,2025-06-28,2025-06-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
CI0794,Won,2026-01-15,2025-12-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CI0828,Won,2024-07-28,2024-07-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CI0828,Won,2025-07-28,2025-07-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CI1085,Won,2024-06-22,2024-05-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CI1303,Won,2024-07-13,2024-06-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CI1303,Won,2025-07-13,2025-06-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,24.0,2025.0,1
CI1596,Won,2024-10-24,2024-10-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CI1981,Won,2025-01-19,2025-01-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CI2673,Won,2025-03-07,2025-02-10,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CI3039,Won,2025-05-07,2025-04-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
CI3256,Won,2025-05-16,2025-04-23,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,Yes,5.0,2025.0,1
CI3274,Won,2026-01-13,2025-12-17,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CI3770,Won,2026-01-16,2025-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
CI6316,Churned,2025-05-17,2025-04-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CI6739,Won,2025-01-10,2024-12-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CI7121,Won,2026-01-20,2026-01-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
CI7425,Won,2025-03-07,2025-02-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CI8476,Won,2025-10-17,2025-10-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CI8706,Churned,2025-06-03,2025-05-15,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
CI8945,Won,2026-03-17,2026-02-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2026.0,1
CI8954,Won,2026-01-08,2025-12-19,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
CI8972,Won,2025-12-01,2025-11-10,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ0229,Won,2025-01-08,2024-12-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CJ0229,Won,2026-01-08,2025-12-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CJ1362,Won,2025-12-13,2025-11-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
CJ1478,Won,2025-07-01,2025-06-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ1558,Won,2024-09-06,2024-08-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CJ2785,Won,2025-05-31,2025-05-07,unknown,No,Yes,No,No,No,No,No,No,Yes,Renewed,Yes,2.0,2025.0,1
CJ3017,Won,2024-08-04,2024-07-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CJ3086,Won,2024-10-27,2024-09-23,No,No,No,No,No,No,No,No,No,Yes,Not Discussed,No,1.0,2024.0,1
CJ4170,Won,2025-04-22,2025-03-26,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ5531,Won,2026-01-12,2025-12-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CJ5543,Won,2024-10-28,2024-10-01,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CJ6115,Won,2024-09-20,2024-08-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
CJ6115,Churned,2025-09-20,2025-09-05,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,34.0,2025.0,1
CJ6124,Won,2025-10-30,2025-10-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
CJ6125,Won,2024-06-08,2024-05-16,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Desired to Cancel,No,2.0,2024.0,1
CJ6125,Won,2025-06-08,2025-05-01,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,15.0,2025.0,1
CJ6515,Won,2025-12-12,2025-11-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ6590,Won,2025-10-10,2025-09-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CJ6652,Won,2024-05-09,2024-04-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CJ6652,Won,2025-05-09,2025-04-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
CJ6666,Won,2025-09-07,2025-08-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CJ6771,Won,2024-10-29,2024-10-09,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CJ7357,Won,2025-02-20,2025-02-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
CJ7549,Won,2025-02-04,2025-01-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CJ7680,Won,2024-08-02,2024-07-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CJ7680,Won,2025-08-02,2025-07-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
CJ7682,Won,2025-06-28,2025-06-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CJ8036,Won,2024-08-08,2024-07-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CJ8036,Won,2025-08-08,2025-07-24,Yes,No,Yes,No,No,No,No,No,No,Yes,Desired to Cancel,No,4.0,2025.0,1
CJ8055,Won,2025-05-28,2025-05-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ8122,Won,2024-10-26,2024-10-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CJ8122,Won,2025-10-26,2025-10-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CJ8275,Won,2025-08-05,2025-07-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ8425,Won,2024-07-17,2024-06-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CJ8425,Won,2025-07-17,2025-07-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
CJ8505,Won,2025-02-04,2025-01-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CJ9089,Won,2024-09-20,2024-08-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CJ9089,Won,2025-09-20,2025-08-26,Yes,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CJ9144,Won,2025-04-19,2025-04-02,No,No,No,Yes,No,No,No,No,No,No,Renewed,Yes,6.0,2025.0,1
CJ9239,Won,2024-07-16,2024-06-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CJ9355,Won,2025-03-17,2025-02-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CJ9599,Won,2025-04-15,2025-03-19,No,unknown,unknown,Yes,Yes,No,No,No,No,Yes,Desired to Cancel,No,3.0,2025.0,1
CK0013,Won,2024-09-20,2024-08-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CK0013,Won,2025-09-20,2025-08-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
CK0339,Won,2025-01-11,2024-12-16,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
CK1128,Won,2025-01-15,2024-12-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CK1627,Won,2024-05-12,2024-04-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CK1647,Won,2025-04-06,2025-03-10,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CK1851,Churned,2025-02-04,2025-01-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
CK1966,Won,2026-02-26,2026-01-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
CK2202,Won,2025-03-20,2025-02-21,No,No,No,unknown,unknown,unknown,Yes,No,No,No,Renewed,No,1.0,2025.0,1
CK2433,Won,2024-05-03,2024-04-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CK2729,Won,2025-06-04,2025-05-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CK3657,Won,2024-05-24,2024-05-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CK3896,Won,2025-02-03,2025-01-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
CK3896,Won,2026-02-03,2026-01-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,9.0,2026.0,1
CK4268,Won,2024-12-01,2024-11-14,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CK4322,Won,2025-10-02,2025-09-05,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CK4870,Won,2025-10-06,2025-09-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
CK5569,Won,2025-08-03,2025-06-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CK6097,Won,2025-02-07,2025-01-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CK6242,Churned,2024-06-06,2024-05-16,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2024.0,1
CK7223,Churned,2024-12-10,2024-11-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CK7481,Won,2024-06-09,2024-05-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CK7997,Won,2025-01-13,2024-12-17,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CK7997,Won,2026-01-13,2025-12-18,No,No,No,No,Yes,No,No,No,No,No,Desired to Cancel,Yes,2.0,2025.0,1
CK8676,Won,2025-01-05,2024-12-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2024.0,1
CK8676,Won,2026-01-05,2025-12-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
CK8782,Won,2025-02-05,2025-01-13,No,No,No,No,No,No,No,Yes,No,Yes,Not Discussed,No,1.0,2025.0,1
CK9450,Won,2025-04-20,2025-03-27,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
CK9591,Churned,2025-03-24,2025-03-04,No,unknown,unknown,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CL0110,Won,2025-06-04,2025-05-12,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Desired to Cancel,No,6.0,2025.0,1
CL0216,Won,2025-02-05,2025-01-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CL0559,Churned,2025-10-18,2025-09-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
CL0721,Won,2024-12-19,2024-11-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CL0721,Won,2025-12-19,2025-11-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CL1066,Won,2025-04-08,2025-03-21,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CL1305,Won,2024-06-21,2024-05-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CL1305,Won,2025-06-21,2025-06-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CL1933,Won,2026-02-25,2026-01-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
CL2022,Won,2024-09-16,2024-08-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CL3044,Won,2026-01-31,2025-12-19,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,6.0,2025.0,1
CL3084,Won,2025-02-06,2025-01-20,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,1.0,2025.0,1
CL3199,Won,2024-06-13,2024-05-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CL3199,Won,2025-06-13,2025-05-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CL3209,Churned,2025-03-25,2025-03-10,Yes,unknown,unknown,No,Yes,No,No,No,No,No,Desired to Cancel,Yes,2.0,2025.0,1
CL3297,Won,2025-02-28,2025-02-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CL3297,Won,2026-02-28,2026-02-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
CL4026,Churned,2024-06-24,2024-05-31,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2024.0,1
CL4294,Churned,2024-12-06,2024-11-22,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CL4518,Won,2025-02-07,2025-01-15,unknown,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CL4518,Won,2026-02-07,2026-01-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2026.0,1
CL4540,Won,2025-06-19,2025-05-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
CL4933,Churned,2025-01-12,2024-12-16,No,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CL5894,Won,2025-12-15,2025-11-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
CL7051,Won,2024-08-15,2024-07-19,No,No,No,No,No,No,No,No,No,No,Renewed,Yes,1.0,2024.0,1
CL7174,Won,2025-03-09,2025-02-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CL7383,Won,2024-08-14,2024-07-18,No,No,No,No,No,No,No,No,No,No,Renewed,Yes,1.0,2024.0,1
CL7383,Won,2025-08-14,2025-07-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
CL7758,Won,2024-11-27,2024-11-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CL7766,Won,2024-09-12,2024-08-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CL8236,Won,2024-11-29,2024-11-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CL8277,Won,2025-01-24,2024-12-16,No,No,Yes,No,No,No,No,No,No,No,Renewed,Yes,3.0,2024.0,1
CL8501,Won,2025-02-08,2025-01-22,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CL9776,Won,2025-02-10,2025-01-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CM0524,Won,2025-01-13,2024-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CM0524,Won,2026-01-13,2025-12-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
CM1652,Won,2024-07-05,2024-06-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CM1670,Churned,2024-10-01,2024-09-05,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CM2111,Won,2025-04-17,2025-03-21,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
CM2800,Churned,2024-06-28,2024-06-04,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2024.0,1
CM2847,Won,2025-12-17,2025-11-20,No,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
CM2995,Won,2024-06-08,2024-05-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CM2995,Won,2025-06-08,2025-05-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CM3494,Won,2025-01-13,2024-12-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CM3494,Won,2026-01-13,2025-12-17,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,4.0,2025.0,1
CM4309,Churned,2024-06-24,2024-05-28,Yes,No,No,No,Yes,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CM4450,Won,2025-05-11,2025-04-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CM4751,Won,2024-11-24,2024-11-06,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
CM4840,Won,2024-08-22,2024-08-01,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
CM5061,Won,2024-06-16,2024-05-20,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CM5378,Won,2025-04-04,2025-03-13,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CM5415,Won,2024-10-22,2024-10-08,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
CM5415,Won,2025-10-22,2025-09-25,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
CM6123,Won,2024-11-14,2024-10-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CM6839,Won,2025-07-12,2025-06-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CM6973,Won,2024-12-08,2024-11-12,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CM7318,Won,2024-07-13,2024-06-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CM7318,Won,2025-07-13,2025-06-17,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,3.0,2025.0,1
CM7690,Won,2026-03-07,2026-01-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2026.0,1
CM7745,Won,2024-08-29,2024-08-09,No,No,Yes,Yes,No,Yes,No,No,No,No,Renewed,Yes,2.0,2024.0,1
CM8513,Won,2024-12-17,2024-11-21,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CM8582,Won,2025-10-22,2025-09-24,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CM8874,Churned,2025-02-06,2025-01-21,unknown,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Desired to Cancel,Yes,3.0,2025.0,1
CM9947,Won,2024-05-17,2024-05-03,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CN0045,Won,2025-01-22,2025-01-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CN0319,Won,2025-01-31,2025-01-17,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Desired to Cancel,No,1.0,2025.0,1
CN0403,Won,2025-01-14,2024-12-05,No,No,Yes,Yes,No,Yes,No,No,No,No,Renewed,No,1.0,2024.0,1
CN0734,Won,2025-03-19,2025-03-05,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CN1476,Won,2024-06-17,2024-05-21,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CN1521,Won,2024-05-17,2024-05-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CN1614,Won,2025-01-23,2025-01-08,unknown,No,No,No,No,Yes,No,No,No,No,Renewed,No,1.0,2025.0,1
CN2337,Won,2024-06-04,2024-05-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CN2556,Won,2025-12-19,2025-11-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CN2921,Won,2025-02-21,2025-01-28,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CN3054,Won,2024-11-14,2024-10-21,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CN3054,Won,2025-11-14,2025-10-20,No,No,No,No,No,No,No,No,No,Yes,Renewed,Yes,5.0,2025.0,1
CN4116,Won,2025-08-11,2025-07-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,15.0,2025.0,1
CN4727,Won,2025-05-11,2025-04-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
CN5340,Won,2024-11-23,2024-10-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CN5340,Won,2025-11-23,2025-10-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CN5963,Won,2026-02-20,2026-01-26,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
CN6076,Churned,2025-05-29,2025-05-02,No,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
CN6267,Won,2025-02-12,2025-01-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CN7852,Won,2025-11-07,2025-10-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CN7871,Won,2025-11-25,2025-11-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CN7979,Won,2024-06-03,2024-05-08,No,No,No,Yes,No,No,No,No,No,Yes,Renewed,Yes,1.0,2024.0,1
CN8343,Churned,2026-01-31,2025-12-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CN8409,Won,2024-07-12,2024-06-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
CN8409,Won,2025-07-12,2025-06-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
CN8516,Won,2026-01-30,2026-01-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
CN8899,Won,2024-12-14,2024-11-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
CN9175,Won,2024-10-12,2024-09-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CN9473,Won,2024-12-15,2024-11-25,No,No,Yes,Yes,No,Yes,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CN9537,Won,2025-10-17,2025-09-22,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,12.0,2025.0,1
CO0012,Won,2026-01-23,2025-12-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CO0455,Won,2025-03-23,2025-03-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CO1399,Churned,2024-05-23,2024-04-26,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CO1897,Won,2025-04-09,2025-03-14,No,unknown,unknown,No,No,No,No,No,No,Yes,Renewed,No,1.0,2025.0,1
CO2869,Won,2025-06-28,2025-06-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CO3092,Won,2024-11-09,2024-10-22,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CO3611,Won,2024-06-24,2024-06-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CO4000,Won,2024-07-01,2024-06-06,No,No,Yes,Yes,No,Yes,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
CO4000,Churned,2025-07-01,2025-06-05,No,No,No,Yes,Yes,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
CO4089,Won,2025-07-22,2025-06-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
CO5004,Won,2024-08-12,2024-07-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2024.0,1
CO5004,Won,2025-08-12,2025-07-04,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,5.0,2025.0,1
CO5023,Won,2024-12-13,2024-11-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
CO5023,Won,2025-12-13,2025-11-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CO5407,Won,2025-06-20,2025-05-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
CO5923,Won,2024-09-28,2024-09-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
CO6266,Won,2025-04-03,2025-03-11,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CO6850,Won,2025-03-23,2025-02-13,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CO7052,Won,2024-06-21,2024-05-28,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CO7052,Won,2025-06-21,2025-05-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
CO7270,Won,2024-08-23,2024-08-08,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
CO7739,Won,2025-02-13,2025-01-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
CO7739,Won,2026-02-13,2026-01-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2026.0,1
